time,groupName,eventName,duration,eventURL,rsvpLimit,yesRSVPCount,city
2017-04-25T15:30:00-07:00,Code & Craft,Code & Craft: Interconnected,0s,https://www.meetup.com/code-and-craft/events/239179672/,0,8,NYC
2017-04-25T16:00:00-07:00,"COMMUNICATE: Your Rights, Your Money, Your Networks",Inaugural Meeting: Come say hello and help save Our Digital Future,2h0m0s,https://www.meetup.com/COMMUNICATE-Your-Rights-Your-Money-Your-Networks/events/239150903/,0,8,NYC
2017-04-25T16:00:00-07:00,Learn Python NYC,Tuesday Office Hours,3h0m0s,https://www.meetup.com/learn-python-nyc/events/239147114/,40,35,NYC
2017-04-25T16:00:00-07:00,Deep Dive into Python: Know Thy Interpreter,"Let's Fix Some Real-World ""Memory Leaks""",0s,https://www.meetup.com/Deep-Dive-into-Python-Know-Thy-Interpreter/events/239162372/,0,58,NYC
2017-04-25T16:00:00-07:00,fat cat FAB LAB,Software Defined Radio: guest speaker Dr. Tom Rondeau!,0s,https://www.meetup.com/fat-cat-fab-lab/events/239393241/,50,27,NYC
2017-04-25T16:15:00-07:00,ACM New York City,How search engines work and how to make them work for you,3h0m0s,https://www.meetup.com/ACM-NY/events/239307556/,90,80,NYC
2017-04-25T16:30:00-07:00,New Jersey Linux User Group,Our monthly Linux User Group Meeting....,2h30m0s,https://www.meetup.com/NJLinux/events/238789604/,20,13,NYC
2017-04-25T17:30:00-07:00,Hacker Hours,Late Night @ Whole Foods - Midtown East (cafe),0s,https://www.meetup.com/hackerhours/events/239274928/,0,9,NYC
2017-04-26T05:00:00-07:00,WOS - Women in Open Source,TTD Demo Day,9h0m0s,https://www.meetup.com/meetup-group-women-in-open-source/events/237599940/,17,17,NYC
2017-04-26T05:45:00-07:00,Opportunities for NYC Technology & Finance Professionals,Transform your business with Marketing Metrics & Analytics,0s,https://www.meetup.com/ZorkasFinTechs/events/238286563/,0,4,NYC
2017-04-26T09:00:00-07:00,Build with Code - New York City,100 Days of Impact @ Impact Hub NYC: Fundamentals of Programming (Beg. Workshop),1h0m0s,https://www.meetup.com/Build-with-Code-New-York/events/238842929/,0,17,NYC
2017-04-26T10:00:00-07:00,"Big Data (native Hadoop) Ingest & Transform, New York",Intro to Big Data AppHub: Kinesis to S3 & S3 to HDFS Sync App Templates,2h0m0s,https://www.meetup.com/Big-Data-Ingest-New-York/events/239364084/,0,9,NYC
2017-04-26T10:00:00-07:00,Big Data Hadoop Ingest Transform Apex New York Online,Intro to Big Data AppHub: Kinesis to S3 & S3 to HDFS Sync App Templates,2h0m0s,https://www.meetup.com/Big-Data-Hadoop-Ingest-Transform-Apex-New-York-Online/events/239364081/,0,12,NYC
2017-04-26T11:00:00-07:00,IoT Central | NYC  (Internet of Things Events),"IoT Security Briefing by Olaf Kolkman (Chief Internet Technology Officer, ISOC)",2h45m0s,https://www.meetup.com/NYCIOT/events/239317463/,35,12,NYC
2017-04-26T14:45:00-07:00,Code Driven NYC (a FirstMark Event),Code Driven #18 (A FirstMark Event),3h15m0s,https://www.meetup.com/Code-Driven-NYC/events/238750053/,0,186,NYC
2017-04-26T15:00:00-07:00,Django-NYC,Django Hacknight at WeWork,0s,https://www.meetup.com/django-nyc/events/239194626/,0,40,NYC
2017-04-26T15:00:00-07:00,NYC Sales Ops Meetup,Sales Metrics that Matter,2h0m0s,https://www.meetup.com/NYC-Sales-Ops-Meetup/events/238484414/,0,64,NYC
2017-04-26T15:00:00-07:00,WOS - Women in Open Source,TTD Collaborative Learning Panel,3h0m0s,https://www.meetup.com/meetup-group-women-in-open-source/events/237739214/,15,13,NYC
2017-04-26T15:00:00-07:00,NYC Open Data,Techniques for Modeling Extreme Finance in R,2h0m0s,https://www.meetup.com/NYC-Open-Data/events/239104619/,150,150,NYC
2017-04-26T15:30:00-07:00,Women Who Code NYC,Women in iOSoho + Women Who Code workshop @ LinkedIn: iMessage Stickers,2h30m0s,https://www.meetup.com/WomenWhoCodeNYC/events/237522961/,50,39,NYC
2017-04-26T15:30:00-07:00,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant",Intro To Quant Algo + FinTech Week Open House,0s,https://www.meetup.com/Byte-Academy-Finance-and-Technology-community/events/238857161/,75,63,NYC
2017-04-26T15:30:00-07:00,New York Kotlin Meetup,Kotlin Meetup - GraphQL & Async/Await,0s,https://www.meetup.com/New-York-Kotlin-Meetup/events/238924837/,75,71,NYC
2017-04-26T15:30:00-07:00,New York Containers Meetup,Let's talk Containers!!,0s,https://www.meetup.com/New-York-Containers-Meetup/events/238622906/,0,22,NYC
2017-04-26T15:30:00-07:00,Internet of Things (IoT) NY,IoT NY #43: Online Trust & Privacy by Design,2h0m0s,https://www.meetup.com/IoT-NY/events/239048967/,100,100,NYC
2017-04-26T15:30:00-07:00,"Volumetric Society of NYC - Immersion, Biometrics, Sensors +",Hardware Hack Lab,3h0m0s,https://www.meetup.com/volumetric/events/237860451/,0,11,NYC
2017-04-26T15:30:00-07:00,NYC Apache Airflow (incubating) Meetup,NYC Airflow Meetup #2,2h30m0s,https://www.meetup.com/NYC-Apache-Airflow-incubating-Meetup/events/238563007/,0,35,NYC
2017-04-26T15:30:00-07:00,Flatiron School Presents,Developing Stories: The Women Shaping Media Tech,2h0m0s,https://www.meetup.com/Flatiron-School-Presents/events/238925702/,0,155,NYC
2017-04-26T15:30:00-07:00,Code for Newark,Code for Newark Hacknight at Audible - Oh '17!,2h30m0s,https://www.meetup.com/Code-for-Newark/events/239022736/,20,10,NYC
2017-04-26T15:45:00-07:00,Pluralsight Web Tech Classes @ The Summit Public Library,WebApps with AngularJS,0s,https://www.meetup.com/Summit-Public-Librarys-Web-Developer-Study-Group/events/239252300/,0,4,NYC
2017-04-26T16:00:00-07:00,fat cat FAB LAB,Javascript 101,0s,https://www.meetup.com/fat-cat-fab-lab/events/239296417/,0,5,NYC
2017-04-26T17:30:00-07:00,Dev Bootcamp NYC Events and Workshops,Dev Bootcamp April Virtual Info Session,1h0m0s,https://www.meetup.com/DBC-NYC/events/239166763/,0,10,NYC
2017-04-27T08:00:00-07:00,"Orchestration, PaaS, CMP for Hybrid Cloud",[WEBINAR] Better Multi-Cloud Management and Orchestration for IT Ops and Devs,0s,https://www.meetup.com/The-DevOps-PaaS-Infusion/events/239350727/,0,7,NYC
2017-04-27T12:00:00-07:00,Hacker Hours,Reboot Hacker Hours @ qLabs (Formerly Civic Hacker Hours),4h0m0s,https://www.meetup.com/hackerhours/events/239218417/,20,11,NYC
2017-04-27T14:00:00-07:00,New York WooCommerce Meetup,Premium Plugin Series - Global Shipping With Easy Post,0s,https://www.meetup.com/New-York-WooCommerce-Meetup/events/238165746/,0,5,NYC
2017-04-27T14:00:00-07:00,Flatiron School Presents,Web & iOS Development Final Projects Science Fair,2h0m0s,https://www.meetup.com/Flatiron-School-Presents/events/238122159/,0,77,NYC
2017-04-27T14:30:00-07:00,New York Oracle Users Group Meetup,Registration is required. Bring Photo ID to meeting.  Fee is $10 at the door.,2h0m0s,https://www.meetup.com/New-York-Open-Group-Meetup/events/238518330/,0,22,NYC
2017-04-27T15:00:00-07:00,New York SQL Server Meetup,Tour Azure Analysis Services with Josh Caplan,2h0m0s,https://www.meetup.com/New-York-SQL-Server-Meetup/events/239183449/,47,47,NYC
2017-04-27T15:00:00-07:00,NYC Open Data,Data Science Solutions from Barclays Africa Group,0s,https://www.meetup.com/NYC-Open-Data/events/239338434/,80,60,NYC
2017-04-27T15:00:00-07:00,Meteor NY,Meteor Hack Night,2h0m0s,https://www.meetup.com/Meteor-NY/events/230778152/,100,15,NYC
2017-04-27T15:00:00-07:00,Angular NYC,#Advanced [Thursday] #coding #8Spots: work on new version of the Angular Codelab,0s,https://www.meetup.com/AngularNYC/events/239457335/,8,8,NYC
2017-04-27T15:00:00-07:00,Dev Bootcamp NYC Events and Workshops,"Artificial Intelligence 101, Data and Machine Learning with x.ai",0s,https://www.meetup.com/DBC-NYC/events/239105839/,90,90,NYC
2017-04-27T15:30:00-07:00,New York Web Performance Group,Meet for SPEED,0s,https://www.meetup.com/Web-Performance-NY/events/239359367/,0,5,NYC
2017-04-27T15:30:00-07:00,ThoughtWorks Tech Talks NYC,Evolving Mobile Applications with Continuous Delivery,1h30m0s,https://www.meetup.com/ThoughtWorks-Tech-Talks-NYC/events/239326263/,0,74,NYC
2017-04-27T15:30:00-07:00,Devops New York,"Containers, Kubernetes and Microservices [http://bit.ly/2nhCzXo]",2h0m0s,https://www.meetup.com/meetup-group-YzcjcmWF/events/239203022/,0,10,NYC
2017-04-27T15:30:00-07:00,TechHub NYC,Meet The Minds - Tech Roundtable,3h0m0s,https://www.meetup.com/TechHub-NYC/events/238926202/,0,26,NYC
2017-04-27T15:30:00-07:00,Tech in Motion: New York City,Tech Networking Night,2h30m0s,https://www.meetup.com/techinmotionnyc/events/238291191/,0,447,NYC
2017-04-27T16:00:00-07:00,Data Science and Machine Learning • ProgramWithUs.com,Intro to Python - Free class,1h30m0s,https://www.meetup.com/New-York-Data-Science-Analytics/events/238980059/,0,46,NYC
2017-04-27T16:00:00-07:00,Good Coders NYC (NYCGC),Native C#/Xamarin cross platform Android/iOS apps,0s,https://www.meetup.com/GoodCodersNYC/events/238622973/,20,8,NYC
2017-04-27T16:00:00-07:00,fat cat FAB LAB,Machine Learning Night,0s,https://www.meetup.com/fat-cat-fab-lab/events/239094189/,0,9,NYC
2017-04-27T17:00:00-07:00,NY InsuranceTech (Insuretech) Startup Group,Meet and Connect,0s,https://www.meetup.com/NY-InsuranceTech-Insuretech-Startup-Group/events/239247963/,0,10,NYC
2017-04-28T05:00:00-07:00,New York Microsoft Exchange Server User Group (NYExUG),Annual Techstravaganza IT Pro Tech Conference,9h0m0s,https://www.meetup.com/nyexug/events/239004042/,0,18,NYC
2017-04-28T05:00:00-07:00,Techstravaganza 2017,Registration for Techstravaganza 2017,9h0m0s,https://www.meetup.com/techstravaganza/events/238840106/,0,11,NYC
2017-04-28T06:00:00-07:00,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant",Quantcon 2017 With Quantopian,56h0m0s,https://www.meetup.com/Byte-Academy-Finance-and-Technology-community/events/237894258/,20,10,NYC
2017-04-28T11:30:00-07:00,CartoCampNYC,Workshop: Routing/Directions + D3 [Part 1],2h0m0s,https://www.meetup.com/CartoCamp/events/239365721/,0,18,NYC
2017-04-28T15:00:00-07:00,Angular NYC,#Advanced [Friday] #coding #8Spots: work on new version of the Angular Codelab,0s,https://www.meetup.com/AngularNYC/events/239457345/,8,8,NYC
2017-04-28T16:00:00-07:00,MakerBar,Node night: learn about Javascript,0s,https://www.meetup.com/MakerBar/events/238953439/,0,5,NYC
2017-04-29T07:30:00-07:00,CocoaPods NYC,CocoaPods Peer Lab,2h0m0s,https://www.meetup.com/CocoaPods-NYC/events/236740739/,22,17,NYC
2017-04-29T07:30:00-07:00,Code Crew - Learn to Code!,Intro to JavaScript Programming | Intensive Workshop,6h0m0s,https://www.meetup.com/codecrewny/events/238230376/,0,76,NYC
2017-04-29T08:30:00-07:00,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant",Brunch w/ Google Ventures Partner Erik Nordlander + Brunchwork,0s,https://www.meetup.com/Byte-Academy-Finance-and-Technology-community/events/239401090/,20,7,NYC
2017-04-29T10:00:00-07:00,Data Science and Machine Learning • ProgramWithUs.com,Weekend Python Programming 101,1h30m0s,https://www.meetup.com/New-York-Data-Science-Analytics/events/239299359/,0,3,NYC
2017-04-29T11:00:00-07:00,Learn Python NYC,Saturday Python Study Group,3h0m0s,https://www.meetup.com/learn-python-nyc/events/237232375/,0,9,NYC
2017-04-29T11:00:00-07:00,Think Academy - Learn To Code!,Hack Nights - End Of Month Collaborative Coding!,2h0m0s,https://www.meetup.com/ThinkAcademy/events/237597408/,20,13,NYC
2017-04-29T16:00:00-07:00,Wine Women and Code,Space Apps Challenges Hackathon,0s,https://www.meetup.com/Wine-Women-and-Code/events/239470318/,0,4,NYC
2017-04-30T08:00:00-07:00,Hacker Hours,Sundays @ Gregory's Coffee,5h0m0s,https://www.meetup.com/hackerhours/events/239357513/,0,4,NYC
2017-04-30T08:00:00-07:00,Washington Algorithmic Trading,"QuantCon Workshop: Introduction to Futures -PAID EVENT, RSVP LINK IN DESCRIPTION",7h0m0s,https://www.meetup.com/Washington-Algorithmic-Trading/events/239011629/,0,3,NYC
2017-04-30T09:30:00-07:00,Meteor NY,Meteor Office Hours,3h0m0s,https://www.meetup.com/Meteor-NY/events/239459674/,20,4,NYC
2017-04-30T11:00:00-07:00,Learn Python NYC,Sunday Office Hours,3h0m0s,https://www.meetup.com/learn-python-nyc/events/237232378/,0,6,NYC
2017-04-30T11:00:00-07:00,Wikimedia NYC,Action=History: Sunday Hackathon,4h0m0s,https://www.meetup.com/WikimediaNYC/events/238807387/,0,11,NYC
2017-04-30T15:00:00-07:00,Bangladeshi IT Professionals in New York,Meet & Greet,3h0m0s,https://www.meetup.com/Bangladeshi-IT-Professionals-in-New-York/events/237401026/,0,19,NYC
2017-04-30T16:00:00-07:00,The Global Institute for IT Management,2017 Global IT Trends Research. IT is reshaping global markets& reshaping itself,0s,https://www.meetup.com/The-Global-Institute-for-IT-Management/events/238461530/,0,7,NYC
2017-05-01T14:00:00-07:00,Google Developer Group (GDG) NYC,"[GDG NYC] May - Serverless Computing, Cloud Functions, Cloud Endpoints & gRPC",3h30m0s,https://www.meetup.com/gdgnyc/events/234963739/,4,239,NYC
2017-05-01T16:00:00-07:00,Columbia Digital Storytelling Lab,Sherlock Holmes & the Internet of Things - a kit for augmenting creativity,3h0m0s,https://www.meetup.com/columbia-dsl/events/239253809/,30,30,NYC
2017-05-02T14:45:00-07:00,Data Driven NYC (a FirstMark Event),Data Driven NYC #55 (A FirstMark Event),3h15m0s,https://www.meetup.com/DataDrivenNYC/events/239093017/,575,575,NYC
2017-05-02T15:00:00-07:00,New York City Enterprise Collaboration Meetup,How to Approach Office 365 Governance,1h45m0s,https://www.meetup.com/New-York-Enterprise-Collaboration-Meetup/events/236701924/,0,29,NYC
2017-05-02T15:00:00-07:00,fat cat FAB LAB,Arduino Tuesdays,0s,https://www.meetup.com/fat-cat-fab-lab/events/239306766/,0,5,NYC
2017-05-02T15:00:00-07:00,NYLUG - New York Linux Users Group,NYLUG Open hacker hours,3h0m0s,https://www.meetup.com/nylug-meetings/events/239310513/,0,6,NYC
2017-05-02T15:30:00-07:00,New York Kubernetes Meetup,Microservice Development Workflows & Adoption Case Study,2h30m0s,https://www.meetup.com/New-York-Kubernetes-Meetup/events/238979895/,0,112,NYC
2017-05-02T15:30:00-07:00,Black Engineers Network,Black Engineers Network May Meetup,2h0m0s,https://www.meetup.com/Black-Engineers-Network/events/238964239/,50,46,NYC
2017-05-02T15:30:00-07:00,"SQL NYC, The NoSQL & NewSQL Database Meetup",Running Cassandra in Production: What to Expect in the First 6 Months,0s,https://www.meetup.com/mysqlnyc/events/239219425/,0,132,NYC
2017-05-02T15:30:00-07:00,Brooklyn Kotlin,Brooklyn Kotlin Meetup - with Jordan Beck and Russell Stephens,2h30m0s,https://www.meetup.com/Brooklyn-Kotlin/events/238282662/,0,19,NYC
2017-05-02T16:00:00-07:00,Brooklyn Coded,Speed Pairing,3h0m0s,https://www.meetup.com/Brooklyn-Coded/events/238987138/,30,6,NYC
2017-05-02T16:00:00-07:00,fat cat FAB LAB,Weekly Open House,2h0m0s,https://www.meetup.com/fat-cat-fab-lab/events/239443131/,25,4,NYC
2017-05-02T16:00:00-07:00,Learn Python NYC,Tuesday Office Hours,3h0m0s,https://www.meetup.com/learn-python-nyc/events/239314225/,40,8,NYC
2017-05-03T15:00:00-07:00,AWS New York | Official Meetup,No App Left Behind: Make Storage on AWS work for your applications,0s,https://www.meetup.com/AWS-NYC/events/239392699/,75,55,NYC
2017-05-03T15:30:00-07:00,"Volumetric Society of NYC - Immersion, Biometrics, Sensors +",Hardware Hack Lab,3h0m0s,https://www.meetup.com/volumetric/events/239019037/,0,4,NYC
2017-05-03T15:30:00-07:00,Flatiron School Presents,On-Campus Beginner Study Session,2h0m0s,https://www.meetup.com/Flatiron-School-Presents/events/237429531/,0,41,NYC
2017-05-03T15:45:00-07:00,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant",Coder Career Series: Algorithms & Interview Prep,0s,https://www.meetup.com/Byte-Academy-Finance-and-Technology-community/events/239433610/,20,3,NYC
2017-05-03T16:00:00-07:00,QueensJS,"Please QueensJS, May We Have Another Meetup?",0s,https://www.meetup.com/QueensJS/events/238601134/,52,27,NYC
2017-05-04T10:00:00-07:00,Arista Networks NYC Area Group,Automation and Visibility in Containerized Environments,1h0m0s,https://www.meetup.com/Arista-Networks-NYC-Area-Group/events/239279562/,0,12,NYC
2017-05-04T12:00:00-07:00,Hacker Hours,Reboot Hacker Hours @ qLabs (Formerly Civic Hacker Hours),4h0m0s,https://www.meetup.com/hackerhours/events/239218424/,20,5,NYC
2017-05-04T14:30:00-07:00,New York HashiCorp User Group,May Meetup: Nomad,2h30m0s,https://www.meetup.com/New-York-HashiCorp-User-Group/events/239015847/,0,33,NYC
2017-05-04T15:00:00-07:00,Tech 2025,NEW DATE: Augmented Reality and 3D Technologies with Hayo,2h0m0s,https://www.meetup.com/tech2025/events/238380547/,20,23,NYC
2017-05-04T15:00:00-07:00,AWS New York | Official Meetup,How Flatiron Health uses AWS to Iterate and Scale Their Healthcare Data Pipeline,2h0m0s,https://www.meetup.com/AWS-NYC/events/239367206/,150,123,NYC
2017-05-04T15:30:00-07:00,BitcoinNYC,Paper Review; Topic TBD,0s,https://www.meetup.com/BitcoinNYC/events/238033692/,0,25,NYC
2017-05-04T15:30:00-07:00,NYC PyLadies,Dive into NLP with TextBlob,2h30m0s,https://www.meetup.com/NYC-PyLadies/events/238746886/,80,80,NYC
2017-05-04T15:30:00-07:00,Build with Code - New York City,"JavaScript the Hard Parts, Part 1: Callbacks, Higher Order Functions",2h0m0s,https://www.meetup.com/Build-with-Code-New-York/events/239285331/,0,10,NYC
2017-05-04T16:00:00-07:00,fat cat FAB LAB,Machine Learning Night,0s,https://www.meetup.com/fat-cat-fab-lab/events/239315734/,0,5,NYC
2017-05-05T14:30:00-07:00,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant",FinClusion: FinTech Inclusion Hackathon,47h30m0s,https://www.meetup.com/Byte-Academy-Finance-and-Technology-community/events/239275891/,0,12,NYC
2017-05-05T16:00:00-07:00,South Jersey Tech Elite,AC Hackerthon Followup Meeting,2h0m0s,https://www.meetup.com/South-Jersey-Tech-Elite/events/232224471/,0,6,NYC
2017-05-06T06:30:00-07:00,Black Technology Professionals - BTP NY,Techies needed to speak to Eagle Academy students 5/6/2017,3h0m0s,https://www.meetup.com/Black-Technology-Professionals-BTP-NY/events/239273896/,7,4,NYC
2017-05-06T07:30:00-07:00,CocoaPods NYC,CocoaPods Peer Lab,2h0m0s,https://www.meetup.com/CocoaPods-NYC/events/236740737/,22,8,NYC
2017-05-06T08:30:00-07:00,Coders for Good,Teach Kids to Code - Manhattan Workshop,4h30m0s,https://www.meetup.com/Developers-for-Good/events/239466024/,40,10,NYC
2017-05-08T01:00:00-07:00,Python for Quant Finance,For Python Quants Bootcamp New York (paid event),80h0m0s,https://www.meetup.com/Python-for-Quant-Finance-London/events/239151759/,0,4,NYC
2017-05-08T06:30:00-07:00,Chef-NYC (for users of Chef),Continuous Compliance Workshop,5h0m0s,https://www.meetup.com/Chef-NYC/events/239387432/,0,10,NYC
2017-05-08T15:00:00-07:00,Black Technology Professionals - BTP NY,JPMorganChase Technology Diversity Career Fair Event,2h0m0s,https://www.meetup.com/Black-Technology-Professionals-BTP-NY/events/239332576/,0,15,NYC
2017-05-08T16:15:00-07:00,Data Science and Machine Learning • ProgramWithUs.com,Build a web application yourself (4 sessions),1h30m0s,https://www.meetup.com/New-York-Data-Science-Analytics/events/239329035/,0,4,NYC
2017-05-09T15:00:00-07:00,New York Microsoft Exchange Server User Group (NYExUG),Exchange Server Quiz Show Challenge Night - Everyone Invited & Can Win!,3h0m0s,https://www.meetup.com/nyexug/events/239003915/,0,16,NYC
2017-05-09T15:00:00-07:00,Google Developer Group (GDG) NYC,[GDG NYC] TechDuels: AngularJS vs. ReactJS,3h0m0s,https://www.meetup.com/gdgnyc/events/237692840/,0,303,NYC
2017-05-09T15:30:00-07:00,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant",Career Fair (Invite Only),0s,https://www.meetup.com/Byte-Academy-Finance-and-Technology-community/events/239161720/,5,4,NYC
2017-05-09T15:30:00-07:00,NYC CockroachDB User Group,NYC CockroachDB User Group - 1.0 Release: What's in store?,0s,https://www.meetup.com/NYC-CockroachDB-User-Group/events/239118648/,0,14,NYC
2017-05-09T15:30:00-07:00,"SQL NYC, The NoSQL & NewSQL Database Meetup",Architecting for Active/Active Operations to Maximize Uptime & Capacity,0s,https://www.meetup.com/mysqlnyc/events/239043303/,0,120,NYC
2017-05-09T15:30:00-07:00,AWS Training Boot Camp,AWS meetup,2h0m0s,https://www.meetup.com/AWS-Training-Boot-Camp/events/239328751/,20,19,NYC
2017-05-09T15:30:00-07:00,Flatiron School Presents,Women in Tech Panel Discussion,2h0m0s,https://www.meetup.com/Flatiron-School-Presents/events/238834678/,0,34,NYC
2017-05-10T12:30:00-07:00,Atlassian Enterprise Day Meetup,Join Atlassian & Elasity at AWS' New York City offices,2h30m0s,https://www.meetup.com/Atlassian-Enterprise-Day-Meetup/events/239297196/,0,3,NYC
2017-05-10T15:00:00-07:00,Tech 2025,Artificial Intelligence and Life in 2030: a One Hundred Year Study (workshop),2h30m0s,https://www.meetup.com/tech2025/events/239317627/,40,30,NYC
2017-05-10T15:00:00-07:00,NYRHUG - New York Red Hat Users Group,Monthly Meetup - Performance Tuning Primer,2h0m0s,https://www.meetup.com/NYRHUG-New-York-Red-Hat-Users-Group/events/237373521/,40,40,NYC
2017-05-10T15:15:00-07:00,Reactive New York,An Overview of Serverless Architectures and a Deep Dive into AWS Lambda,0s,https://www.meetup.com/Reactive-New-York/events/239287177/,0,85,NYC
2017-05-10T15:30:00-07:00,Write/Speak/Code NYC,A/B Testing Sexism - Interviewing as a female executive in tech,0s,https://www.meetup.com/Write-Speak-Code-NYC/events/238881520/,200,144,NYC
2017-05-10T15:30:00-07:00,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant","Startup Talk: RetailTech, FashionTech + ECommerce W/Founder Andrea Wasserman",0s,https://www.meetup.com/Byte-Academy-Finance-and-Technology-community/events/239050024/,20,11,NYC
2017-05-10T15:30:00-07:00,Historical Data & Maps at NYPL,Brooklyn Heights Walking Tour,0s,https://www.meetup.com/historical-data-and-maps-at-nypl/events/239455247/,25,21,NYC
2017-05-10T15:45:00-07:00,Pluralsight Web Tech Classes @ The Summit Public Library,Mobile App Development Training,0s,https://www.meetup.com/Summit-Public-Librarys-Web-Developer-Study-Group/events/239471254/,0,5,NYC
2017-05-10T16:00:00-07:00,fat cat FAB LAB,Javascript 101,0s,https://www.meetup.com/fat-cat-fab-lab/events/239316425/,0,3,NYC
2017-05-10T16:00:00-07:00,NYC Ruby Roundtable,TBD -- Mark your calendar!,2h0m0s,https://www.meetup.com/nycruby/events/237022610/,75,10,NYC
2017-05-11T14:30:00-07:00,The Things Network NYC Community Meetup,Community Meeting #14,2h0m0s,https://www.meetup.com/The-Things-Network-NYC-Community-Meetup/events/238915312/,0,5,NYC
2017-05-11T15:30:00-07:00,ThoughtWorks Tech Talks NYC,When Microservices Met Event Sourcing,0s,https://www.meetup.com/ThoughtWorks-Tech-Talks-NYC/events/239465465/,0,69,NYC
2017-05-11T16:00:00-07:00,Wine Women and Code,Classy Coder Meet and Greet,0s,https://www.meetup.com/Wine-Women-and-Code/events/239471940/,20,3,NYC
2017-05-13T07:30:00-07:00,CocoaPods NYC,CocoaPods Peer Lab,2h0m0s,https://www.meetup.com/CocoaPods-NYC/events/236740734/,22,4,NYC
2017-05-13T10:00:00-07:00,TechHub NYC,"Thinking about getting an MBA, but just not sure? – New York, May 13th",4h0m0s,https://www.meetup.com/TechHub-NYC/events/238957072/,0,12,NYC
2017-05-13T10:00:00-07:00,Opportunities for NYC Technology & Finance Professionals,"Thinking about getting an MBA, but just not sure? – New York, May 13th",4h0m0s,https://www.meetup.com/ZorkasFinTechs/events/239079061/,0,4,NYC
2017-05-13T12:00:00-07:00,Data Science and Machine Learning • ProgramWithUs.com,Weekend Web Scraping and Mining,1h30m0s,https://www.meetup.com/New-York-Data-Science-Analytics/events/239326022/,0,6,NYC
2017-05-15T05:00:00-07:00,"Next Gen Native Hadoop Big Data Apex Users Group, New York",Data Summit 2017 Day 1,9h0m0s,https://www.meetup.com/Apex-Users-Group-New-York/events/237372800/,0,5,NYC
2017-05-15T05:00:00-07:00,"Big Data (native Hadoop) Ingest & Transform, New York",Data Summit 2017 Day 1,9h0m0s,https://www.meetup.com/Big-Data-Ingest-New-York/events/237372431/,0,13,NYC
2017-05-15T05:00:00-07:00,"Next Gen Native Hadoop Big Data Apex Users Group, Edison",Data Summit 2017 Day 1,9h0m0s,https://www.meetup.com/Apex-Users-Group-Edison/events/237372667/,0,3,NYC
2017-05-15T05:00:00-07:00,"Big Data (Next Gen Hadoop) Ingest & Transform, Edison",Data Summit 2017 Day 1,9h0m0s,https://www.meetup.com/Big-Data-Ingest-Edison/events/237372564/,0,7,NYC
2017-05-15T15:30:00-07:00,HUI Central - NY,Microsoft Cognitive Services: Enable the Human Side of Your Application,0s,https://www.meetup.com/HUI-Central-NY/events/239244351/,60,7,NYC
2017-05-16T05:00:00-07:00,"Next Gen Native Hadoop Big Data Apex Users Group, New York",Data Summit 2017 - Day 2,9h0m0s,https://www.meetup.com/Apex-Users-Group-New-York/events/237372365/,0,3,NYC
2017-05-16T05:00:00-07:00,"Big Data (native Hadoop) Ingest & Transform, New York",Data Summit 2017 - Day 2,9h0m0s,https://www.meetup.com/Big-Data-Ingest-New-York/events/237372312/,0,8,NYC
2017-05-16T14:30:00-07:00,Data Science and Machine Learning • ProgramWithUs.com,Building a Chatbot with Python and Twillio,1h30m0s,https://www.meetup.com/New-York-Data-Science-Analytics/events/238926135/,0,20,NYC
2017-05-16T14:30:00-07:00,Data Science and Machine Learning • ProgramWithUs.com,Tech job interview: Learn problem solving with algorithms. Big-O Notation!,1h30m0s,https://www.meetup.com/New-York-Data-Science-Analytics/events/239298106/,30,5,NYC
2017-05-16T15:30:00-07:00,TechHub NYC,NY's Biggest Business & Tech Entrepreneur Professional Networking Affair,0s,https://www.meetup.com/TechHub-NYC/events/238821666/,0,31,NYC
2017-05-16T15:30:00-07:00,Meteor NY,Meteor/JS in Finance (DevShop NYC),2h30m0s,https://www.meetup.com/Meteor-NY/events/238809004/,0,42,NYC
2017-05-17T05:00:00-07:00,"Big Data (native Hadoop) Ingest & Transform, New York",Data Summit 2017 - Day 3,9h0m0s,https://www.meetup.com/Big-Data-Ingest-New-York/events/237372947/,0,6,NYC
2017-05-17T05:00:00-07:00,"Next Gen Native Hadoop Big Data Apex Users Group, New York",Data Summit 2017 - Day 3,9h0m0s,https://www.meetup.com/Apex-Users-Group-New-York/events/237372680/,0,5,NYC
2017-05-17T15:00:00-07:00,NYC OCaml Meetup,Caveat Configurator,2h0m0s,https://www.meetup.com/NYC-OCaml/events/239361915/,50,17,NYC
2017-05-17T15:00:00-07:00,Dev Bootcamp NYC Events and Workshops,"Founder of Code School, Gregg Pollack | Putting People 1st & Team Craftsmanship",0s,https://www.meetup.com/DBC-NYC/events/239188325/,0,18,NYC
2017-05-17T15:00:00-07:00,NYC Networkers,How far can you go? Penetration Test Lab,2h0m0s,https://www.meetup.com/nycnetworkers/events/239165265/,0,31,NYC
